,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,0.2,0.0,0.0,,,,,,
2,,0.3,0.08955223880597014,0.0,0.5,,0.0,,0.0,
3,0.2,0.3076923076923077,0.16052631578947368,0.234375,0.4444444444444444,0.1111111111111111,0.0,0.0,,
4,0.18888888888888888,0.5660377358490566,0.21124620060790272,0.1609907120743034,0.18823529411764706,0.2033898305084746,0.06666666666666667,0.0,0.0,0.0
5,0.02564102564102564,0.06303501945525292,0.06919275123558484,0.06050228310502283,0.07216494845360824,0.031578947368421054,0.0,0.0,0.0,0.0
6,0.00684931506849315,0.009285051067780872,0.015261044176706828,0.02328042328042328,0.022935779816513763,0.023076923076923078,0.045454545454545456,0.0,0.0,0.0
7,0.0,0.006097560975609756,0.006024096385542169,0.01800327332242226,0.021052631578947368,0.019230769230769232,0.04081632653061224,0.0,0.0,0.0
8,0.0,0.0,0.0,0.013289036544850499,0.029411764705882353,0.0,0.027777777777777776,0.09090909090909091,0.0,0.0
9,,0.0,0.012345679012345678,0.014492753623188406,0.014925373134328358,0.0,0.0,0.0,0.0,0.0
