,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6.0,17.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0
3,11.0,60.0,12.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0
4,25.0,52.0,22.0,5.0,3.0,6.0,1.0,0.0,1.0,0.0
5,20.0,70.0,23.0,16.0,9.0,9.0,8.0,4.0,0.0,0.0
6,32.0,84.0,31.0,22.0,12.0,16.0,8.0,0.0,1.0,0.0
7,24.0,56.0,38.0,18.0,11.0,8.0,7.0,2.0,0.0,0.0
8,11.0,8.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
