,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,0.0,0.0,0.0,inf,,,,,,
2,0.008298755186721992,0.02729528535980149,0.014084507042253521,0.031914893617021274,0.015625,0.029411764705882353,0.045454545454545456,0.0,0.0,0.0
3,0.03713527851458886,0.05701754385964912,0.034759358288770054,0.03139013452914798,0.008928571428571428,0.0,0.03571428571428571,0.0,0.0,0.0
4,0.03048780487804878,0.05254963020630596,0.04483695652173913,0.057692307692307696,0.018796992481203006,0.033783783783783786,0.01694915254237288,0.01818181818181818,0.0,0.0
5,0.03078677309007982,0.04198365736827275,0.057385759829968117,0.04893617021276596,0.041666666666666664,0.04713804713804714,0.02643171806167401,0.030927835051546393,0.007142857142857143,0.014492753623188406
6,0.03388357949609035,0.04342857142857143,0.044,0.03820598006644518,0.04627766599597585,0.03282828282828283,0.03519061583577713,0.0035087719298245615,0.005780346820809248,0.0
7,0.0,0.0068367078622140415,0.0065252854812398045,0.012131715771230503,0.030848329048843187,0.008379888268156424,0.012145748987854251,0.005917159763313609,0.0,0.0
8,,,,,,,,,,
9,,,,,,,,,,
