,0,1,2,3,4,5,6,7,8,9
0,,,,,0.0,0.05405405405405406,0.058823529411764705,0.0,0.05555555555555555,0.0
1,,,0.09090909090909091,0.0,0.012738853503184714,0.011389521640091117,0.051892551892551896,0.059782608695652176,0.07491289198606271,0.23076923076923078
2,,,0.0,0.0,0.020134228187919462,0.0012836970474967907,0.009466865969108122,0.01988834612700628,0.04770992366412214,0.32
3,,,0.0,0.0,0.0,0.0,0.023026315789473683,0.023032629558541268,0.021551724137931036,0.16666666666666666
4,,,,0.0,,0.0,0.0,0.05263157894736842,0.08695652173913043,
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
