,0,1,2,3,4,5,6,7,8,9
0,,,0.0,inf,0.0,0.05128205128205128,0.23684210526315788,0.13043478260869565,0.047619047619047616,0.0
1,,0.25,0.23529411764705882,0.0975609756097561,0.07006369426751592,0.03189066059225513,0.09462759462759462,0.09903381642512077,0.13763066202090593,1.1538461538461537
2,,0.0,0.0,0.0,0.006711409395973154,0.006418485237483954,0.007972097658196313,0.011863224005582694,0.04484732824427481,0.4230769230769231
3,,0.0,0.0,0.0,0.058823529411764705,0.0,0.01644736842105263,0.013435700575815739,0.021551724137931036,0.0
4,,,0.0,0.0,0.3333333333333333,0.0,0.014285714285714285,0.0,0.020833333333333332,inf
5,,,0.0,inf,,0.0,0.0625,0.07142857142857142,0.0,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
