,0,1,2,3,4,5,6,7,8,9
0,inf,0.0,1.0,,0.25,0.05,0.14285714285714285,0.08571428571428572,0.0,0.0
1,0.2222222222222222,0.13043478260869565,0.35294117647058826,0.14634146341463414,0.10191082802547771,0.03758542141230068,0.07997557997557997,0.06340579710144928,0.07317073170731707,0.46153846153846156
2,0.0,0.058823529411764705,0.0,0.0,0.013422818791946308,0.006418485237483954,0.01046337817638266,0.006978367062107467,0.016221374045801526,0.07692307692307693
3,0.0,0.0,0.0,0.0,0.058823529411764705,0.00980392156862745,0.006578947368421052,0.005758157389635317,0.008620689655172414,0.0
4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,
5,,inf,0.0,,,0.0,0.0,0.0,0.0,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
