,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,519.0,2835.0,5669.0,7414.0,2633.0
3,0.0,0.0,0.0,0.0,0.0,552.0,3027.0,6251.0,8146.0,2622.0
4,0.0,0.0,0.0,0.0,0.0,283.0,1321.0,2990.0,5771.0,3091.0
5,0.0,0.0,0.0,0.0,0.0,148.0,618.0,1325.0,2348.0,1277.0
6,0.0,0.0,0.0,0.0,0.0,67.0,318.0,600.0,856.0,231.0
7,0.0,0.0,0.0,0.0,0.0,65.0,188.0,315.0,547.0,195.0
8,0.0,0.0,0.0,0.0,0.0,5.0,17.0,19.0,58.0,19.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
