,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,88.0,563.0,1935.0,5407.0,10458.0,5011.0
2,0.0,0.0,0.0,0.0,199.0,1491.0,4167.0,8871.0,12370.0,4668.0
3,0.0,0.0,0.0,0.0,98.0,991.0,3027.0,6251.0,8146.0,2599.0
4,0.0,0.0,0.0,0.0,58.0,480.0,1298.0,2940.0,5667.0,2989.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
