,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,315.0,1178.0,3078.0,5748.0,2669.0
2,0.0,0.0,0.0,0.0,0.0,1179.0,4167.0,8871.0,12370.0,4665.0
3,0.0,0.0,0.0,0.0,0.0,812.0,3027.0,6251.0,8146.0,2592.0
4,0.0,0.0,0.0,0.0,0.0,403.0,1321.0,2990.0,5771.0,3042.0
5,0.0,0.0,0.0,0.0,0.0,221.0,618.0,1325.0,2348.0,1253.0
6,0.0,0.0,0.0,0.0,0.0,119.0,318.0,600.0,856.0,230.0
7,0.0,0.0,0.0,0.0,0.0,93.0,188.0,315.0,547.0,191.0
8,0.0,0.0,0.0,0.0,0.0,52.0,108.0,170.0,291.0,94.0
9,0.0,0.0,0.0,0.0,0.0,3.0,10.0,17.0,41.0,10.0
