,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,0.013333333333333334,0.008090614886731391,0.006202924235711121,0.005229964620827565,0.00015697354995683227,0.0
2,,,,,0.021739130434782608,0.034875922199865864,0.02255819534437245,0.011836320595197836,0.0017784963621665319,0.0008058017727639
3,,,,,0.0,0.039354187689202826,0.02345556656755864,0.010558310670292753,0.0013503560029462312,0.0
4,,,,,0.0,0.016260162601626018,0.009084027252081756,0.0016722408026755853,0.00017328019407381737,0.0
5,,,,,0.0,0.016260162601626018,0.011730205278592375,0.0,0.0,0.0
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
