,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,73.0,459.0,1481.0,3991.0,7492.0,1039.0
2,0.0,0.0,0.0,0.0,199.0,1491.0,4167.0,8871.0,12370.0,1190.0
3,0.0,0.0,0.0,0.0,100.0,991.0,3027.0,6251.0,8146.0,603.0
4,0.0,0.0,0.0,0.0,60.0,492.0,1321.0,2990.0,5771.0,656.0
5,0.0,0.0,0.0,0.0,36.0,263.0,618.0,1325.0,2348.0,271.0
6,0.0,0.0,0.0,0.0,21.0,149.0,287.0,543.0,778.0,48.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
