,0,1,2,3,4,5,6,7,8,9
0,,,,,,,,,,
1,,,,,0.022727272727272728,0.012433392539964476,0.002583979328165375,0.002219345293138524,0.001434308663224326,0.001197365795250449
2,,,,,0.005025125628140704,0.011401743796109993,0.005759539236861051,0.004621801375267727,0.002910266774454325,0.0014995715509854327
3,,,,,0.01020408163265306,0.007063572149344097,0.006607201850016518,0.00303951367781155,0.0013503560029462312,0.00038476337052712584
4,,,,,0.0,0.008333333333333333,0.0023112480739599386,0.0006802721088435374,0.0001764602082230457,0.0
5,,,,,,,,,,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
