,0,1,2,3,4,5,6,7,8,9
0,inf,,,0.48,0.21,0.43,0.32,0.25,0.15,0.0
1,,inf,5.0,0.1,0.21,0.47,0.62,0.51,0.6,0.94
2,,1.0,33.5,0.43,0.12,0.44,0.62,0.5,0.24,0.1
3,,inf,2.5,0.63,0.11,0.14,0.24,0.3,0.31,0.41
4,,,0.1,0.18,0.29,0.25,0.31,0.62,0.54,0.68
5,,,0.0,0.12,0.27,0.19,0.32,0.51,0.57,0.43
6,,,1.0,0.09,0.06,0.11,0.19,0.34,0.33,0.55
7,,,,0.12,0.04,0.04,0.13,0.31,0.38,0.58
8,,,inf,0.0,0.02,0.04,0.03,0.26,0.76,0.6
9,,,,0.0,0.03,0.03,0.03,0.05,0.32,0.38
