,xedges,yedges
0,0.0,2.0
1,0.2,4.8
2,0.4,7.6
3,0.6000000000000001,10.399999999999999
4,0.8,13.2
5,1.0,16.0
6,1.2000000000000002,18.799999999999997
7,1.4000000000000001,21.599999999999998
8,1.6,24.4
9,1.8,27.2
10,2.0,30.0
