,0,1,2,3,4,5,6,7,8,9
0,inf,,,,,,,,,
1,,inf,0.07692307692307693,inf,,,,,,
2,0.0,0.47619047619047616,3.1904761904761907,0.1724137931034483,0.009302325581395349,0.0,0.09523809523809523,0.0,0.16666666666666666,
3,0.046610169491525424,0.010164190774042221,0.04303023440154003,0.06336633663366337,0.018367346938775512,0.011464968152866241,0.009186351706036745,0.011928429423459244,0.0,0.0
4,0.020854842040057817,0.020711215318483783,0.0121680597677343,0.010699970185841588,0.029391424619640387,0.0272140221402214,0.006430868167202572,0.0044812133746983795,0.0022104332449160036,0.0032102728731942215
5,0.043259557344064385,0.04694063926940639,0.04357032623909845,0.014130627651509041,0.025319759853824068,0.019443307408923454,0.011034482758620689,0.004419632472668062,0.004099653106275623,0.002540834845735027
6,0.03156074362300043,0.061982044198895025,0.06172227455257548,0.02386423899593424,0.031138408798743036,0.03178484107579462,0.018765993744668752,0.013451327433628318,0.003061224489795918,0.0032615786040443573
7,0.02453385672227674,0.050852713178294574,0.04994484003610471,0.03018029142998271,0.061909416748126424,0.05103042198233562,0.03393351800554017,0.030456852791878174,0.025604551920341393,0.005415162454873646
8,0.014492753623188406,0.059466848940533154,0.023637477036129822,0.0312694784957407,0.054140127388535034,0.056540084388185655,0.03314917127071823,0.03793103448275862,0.07357859531772576,0.03153153153153153
9,0.0,0.09119496855345911,0.00979799201645095,0.04085257548845471,0.06781376518218624,0.04293193717277487,0.053929121725731895,0.055762081784386616,0.05970149253731343,0.03787878787878788
