,0,1,2,3,4,5,6,7,8,9
0,inf,1.44,0.0,0.0,,,,,,
1,1.0,0.91,0.18,0.0,,inf,,,,
2,3.0,1.88,0.19,0.5,0.0,0.0,,,inf,
3,inf,1.34,0.18,0.0,0.0,inf,,0.0,,
4,1.25,0.68,0.12,0.18,0.33,0.0,1.0,0.0,,
5,0.5,0.29,0.04,0.07,0.25,0.0,1.0,1.0,inf,
6,0.91,0.89,0.14,0.18,0.17,0.32,0.29,0.0,0.0,
7,0.65,1.03,0.29,0.27,0.41,0.74,0.18,0.0,,
8,0.78,1.57,0.71,0.49,0.83,0.38,0.17,0.0,,
9,3.0,9.2,6.46,2.5,inf,1.0,,1.0,,
