,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,1.0,0.0,2.0,9.0,5.0,1.0,0.0
1,0.0,1.0,4.0,4.0,11.0,28.0,164.0,163.0,74.0,13.0
2,0.0,0.0,0.0,0.0,1.0,5.0,16.0,39.0,51.0,13.0
3,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,6.0,0.0
4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
