,0,1,2,3,4,5,6,7,8,9
0,,,,,0.0,0.0,0.01282051282051282,0.05333333333333334,0.13043478260869565,1.0
1,,,0.0,0.0,0.006369426751592357,0.002277904328018223,0.0115995115995116,0.021135265700483092,0.09581881533101046,1.0714285714285714
2,,,0.07142857142857142,0.0,0.0,0.0,0.001993024414549078,0.00837404047452896,0.05438931297709924,0.7307692307692307
3,,,1.0,0.0,0.0,0.0,0.0,0.015355086372360844,0.06896551724137931,0.6666666666666666
4,,,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0625,inf
5,,,,,0.0,0.0,0.0,0.05263157894736842,0.07692307692307693,1.0
6,,,,,0.0,0.0,0.0,0.09090909090909091,0.0,
7,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,,,,,,,,,,
9,,,,,,,,,,
