,0,1,2,3,4,5,6,7,8,9
0,,,0.0,inf,0.0,0.05128205128205128,0.11842105263157894,0.07246376811594203,0.047619047619047616,0.0
1,,0.25,0.23529411764705882,0.0975609756097561,0.07006369426751592,0.03189066059225513,0.10012210012210013,0.09842995169082126,0.1289198606271777,1.0
2,,0.0,0.0,0.0,0.006711409395973154,0.006418485237483954,0.007972097658196313,0.01360781577110956,0.04866412213740458,0.5
3,,0.0,0.0,0.0,0.058823529411764705,0.0,0.01644736842105263,0.013435700575815739,0.02586206896551724,0.0
4,,,0.0,0.0,0.3333333333333333,0.0,0.014285714285714285,0.0,0.020833333333333332,inf
5,,,0.0,inf,0.0,0.0,0.058823529411764705,0.06666666666666667,0.0,0.0
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
