,0,1,2,3,4,5,6,7,8,9
0,inf,0.0,1.0,inf,0.25,0.075,0.16666666666666666,0.08450704225352113,0.0,0.0
1,0.5555555555555556,0.2608695652173913,0.23529411764705882,0.34146341463414637,0.1464968152866242,0.06036446469248292,0.13247863247863248,0.12620772946859904,0.12369337979094076,0.8461538461538461
2,0.0,0.058823529411764705,0.047619047619047616,0.03571428571428571,0.026845637583892617,0.007702182284980745,0.012954658694569009,0.01465457083042568,0.035305343511450385,0.2692307692307692
3,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.01644736842105263,0.005758157389635317,0.008620689655172414,0.0
4,,,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0625,
5,,,0.0,,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
6,,,,,0.0,1.0,0.0,0.0,0.0,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
