,0,1,2,3,4,5,6,7,8,9
0,,0.5,0.0,,0.0,0.05128205128205128,0.05263157894736842,0.014492753623188406,0.047619047619047616,0.0
1,0.14285714285714285,0.08695652173913043,0.17647058823529413,0.0975609756097561,0.05732484076433121,0.022779043280182234,0.04151404151404151,0.027777777777777776,0.036585365853658534,0.15384615384615385
2,0.0,0.0,0.047619047619047616,0.0,0.020134228187919462,0.0025673940949935813,0.0029895366218236174,0.0038381018841591066,0.009541984732824428,0.0
3,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.009868421052631578,0.005758157389635317,0.01293103448275862,0.0
4,,,0.0,0.0,0.0,0.05,0.0,0.0,0.0,
5,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
6,,,,,0.5,0.0,0.0,0.0,0.0,
7,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,,,,,,inf,0.0,,,
9,,,,,,,,,,
