,0,1,2,3,4,5,6,7,8,9
0,,,,,0.0,0.0,0.03333333333333333,0.03125,0.0,
1,,,,0.03333333333333333,0.012738853503184714,0.0,0.007936507936507936,0.014492753623188406,0.027874564459930314,0.15384615384615385
2,,,,0.0,0.0,0.0012836970474967907,0.0029895366218236174,0.009071877180739707,0.01812977099236641,0.15384615384615385
3,,,,0.0,0.0,0.00980392156862745,0.006578947368421052,0.011516314779270634,0.01293103448275862,0.0
4,,,,0.0,0.0,0.0,0.014285714285714285,0.041237113402061855,0.041666666666666664,
5,,,,,,,0.0,,0.5,
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
