,0,1,2,3,4,5,6,7,8,9
0,inf,0.0,1.0,,0.0,0.02564102564102564,0.09210526315789473,0.028985507246376812,0.0,0.0
1,0.2222222222222222,0.13043478260869565,0.35294117647058826,0.14634146341463414,0.10828025477707007,0.03758542141230068,0.07997557997557997,0.06340579710144928,0.07142857142857142,0.38461538461538464
2,0.0,0.058823529411764705,0.0,0.0,0.020134228187919462,0.007702182284980745,0.01245640259093174,0.008025122121423587,0.01717557251908397,0.11538461538461539
3,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.006578947368421052,0.005758157389635317,0.008620689655172414,0.0
4,,,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.041666666666666664,
5,,inf,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
