,0,1,2,3,4,5,6,7,8,9
0,,,,,0.0,0.0,0.04285714285714286,0.08823529411764706,0.05555555555555555,0.0
1,,,0.15384615384615385,0.0975609756097561,0.012738853503184714,0.0056947608200455585,0.07020757020757021,0.13768115942028986,0.2421602787456446,1.9230769230769231
2,,,0.0,0.03571428571428571,0.0,0.0,0.023418036870951668,0.07536636427076064,0.14217557251908397,1.0
3,,,0.0,0.0,0.0,0.0,0.023026315789473683,0.06525911708253358,0.1336206896551724,0.5
4,,,0.0,0.0,0.0,0.0,0.02857142857142857,0.08247422680412371,0.22916666666666666,inf
5,,,,,0.0,0.0,0.058823529411764705,0.06666666666666667,0.08333333333333333,0.0
6,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
