epic,camp,glat,glon,ev,teff,teff_err,logg,logg_err,meh,feh,alpham,vmag,jk,numax,dnu,fdnu,kappa_m,mass,mass_err,kappa_r,radius,radius_err,ecc,ang_mom,tot_energy,alpha_flag,fdnu_flag
201577725,[11],60.62719945735873,270.3142008357697,RGB,4891.069,10.800132,2.8140917,0.030064864,-0.63775,-0.64247,0.288665,13.246754954459393,0.618999481201099,82.599,8.311758055876624,1.0317871451480527,1.3533389697574076,1.0556568944368885,0.0481472253517196,7.099194332024533,6.535033199288815,0.1108782410810959,0.0,0.0,0.0,2,0.0
205977024,[4],-50.291067954198816,41.36068939359642,RGB,4844.951,10.710595,3.1373036,0.026304005,-0.11867,-0.13284,0.05288,12.05238914379463,0.5720005035400497,131.835,11.767955643110632,1.0200294110711594,1.369436410893464,1.0531408791630572,0.0356778695929606,5.652606312913047,5.178813513287337,0.0727656607851178,-999.0,-999.0,-999.0,1,0.0
246156176,[6],-62.0002986381262,78.6802337824787,RC,4689.915,7.579333,2.4212673,0.021709504,-0.033781,-0.046062,0.14370501,10.909645321266428,0.6969995498657209,30.157,4.021957849777578,0.9990868944445912,1.2013460912930265,0.8798854041268386,0.1043830156230915,11.069631592893796,9.97820660471778,0.4823185016379301,0.3612931990180279,-0.14050904801494,-2.324919661571909,2,0.0
220508611,[1],-55.48334201990648,132.74275151455484,RC,4875.6953,8.956587,2.4807615,0.023048794,-0.13659,-0.13595,0.013642001,9.785486371456052,0.5570001602172905,40.83,4.642846253539996,0.9978418613724482,1.6790155621151535,1.3035271272325406,0.2247612167955721,11.246848274402309,10.336796197013156,0.8308456829947488,0.909354915485672,0.0080142376912835,-2.57052905350612,1,0.0
234970161,[14],8.22544536002625,359.57459343157944,RGB,4726.2617,13.098605,2.9559836,0.030724471,0.011871,0.0029258998,-0.011866,13.414320364101005,1.0070009231567703,108.397,10.033217178291,1.0265146790058324,1.4406043685215582,1.0674115357195626,0.0599153968183631,6.393768355666277,5.785656150888217,0.1437353152493933,0.6036523164874869,-0.1049182094530748,-2.115705813743173,1,0.0
211466035,[12],32.33863831256903,214.8377600240265,RGB,4707.895,9.557466,2.2378068,0.029330682,-0.55414,-0.54993,0.12353,13.92564511527302,0.6969995498657955,19.415,3.079214902447484,1.0412025286237774,0.9330522748518625,0.6873163019809776,0.1499597984937931,12.158428807240808,10.980640647495855,1.0491663984992048,-999.0,-999.0,-999.0,1,1.0
247582048,[10],-11.008915639079536,179.99358709350176,RC,5026.114,10.034038,2.7619622,0.02323642,-0.131,-0.13521,0.004900001,12.875651285876604,0.7090005874634002,70.312,6.209413913094592,0.9922621441712924,2.6800302983118804,2.177703366359084,0.1784828292848703,10.828001113433528,10.104185203328022,0.3805701417767198,-999.0,-999.0,-999.0,1,0.0
206250783,[8],-52.78240170455011,55.55653560041863,RC,4726.631,7.853272,2.417532,0.022071088,-0.064416,-0.072308,0.030016301,11.431831737308874,0.6859998703002912,31.486,3.502774301075271,0.9988405087087512,2.37660849720051,1.7611474180679827,0.2487188464030206,15.237483304628475,13.788782812535365,0.9237478352432054,-999.0,-999.0,-999.0,1,0.0
251534598,"[16, 5]",59.069003079499176,318.7769233425561,RGB,4560.657,12.143737,2.3645353,0.034644037,-0.33661,-0.34496,0.281035,14.406350599488079,0.7200002670287997,32.27,4.073744670064902,1.0361109799933554,1.398541848758249,0.9822614477610851,0.0693315396889743,11.545996354512624,10.263180341285892,0.2528833347803479,-999.0,-999.0,-999.0,2,0.0
211676143,[2],31.34172228707829,210.5482673708499,RGB,4923.465,20.279943,3.017792,0.044957973,-0.57841,-0.58197,0.120642,14.018457891399526,0.6029996871947993,87.597,8.699877183337874,1.0299914333220614,1.34483499847273,1.059463017837751,0.094331755350168,6.871998413577968,6.3468073619969365,0.2756084217066921,-999.0,-999.0,-999.0,1,0.0
204338067,[2],12.230248963743175,359.2036531888292,RGB,4820.669,15.586203,2.847143,0.03590694,-0.2638,-0.26731,0.068413004,13.539313615796294,0.7989997863769993,59.608,6.468987162169081,1.0283926220408568,1.3861884798372157,1.0580197400567668,0.0873945070245417,8.457695260088476,7.729342074503348,0.212886679017894,0.93853940073287,-0.0006361010355207,-2.6775106058743656,1,0.0
210743799,[10],-20.5984104577467,177.22466706763262,RC,5101.36,10.570784,2.8690743,0.023126164,-0.10881,-0.10887,-0.017906997,9.72297053159636,0.8039999008178702,93.812,7.463516083304577,0.9899572562050544,3.0496857027011237,2.5339296825262085,0.269469471843932,9.999804512175192,9.400941172412328,0.4800192510957651,0.5773645255344421,0.0304643258374028,-2.2320741524036207,1,0.0
246069792,[15],-63.39615794989874,75.9482946843016,RC,4543.942,6.342662,2.38617,0.018874768,0.25202,0.24919,0.011037001,10.928880392102156,0.7080001831054688,29.955,4.739500301238425,0.9976606510156234,0.610564489570098,0.4264726918973756,0.05812965101772,7.91816002729891,7.025504286657852,0.4476016816996652,-999.0,-999.0,-999.0,1,1.0
247480498,[13],-12.673156371111515,179.73906973597084,RGB,4488.474,6.5677366,2.303613,0.02143484,-0.035023,-0.03983,0.038587,12.77513982572761,0.9499998092651811,23.442,3.3634795697966684,1.039412153054091,1.153672657330936,0.7911178558830206,0.1126571791453686,12.303739702321582,10.8498399134736,0.541818041372428,0.0,0.0,0.0,1,0.0
251561577,[12],59.39104480414115,321.4434875171248,RGB,4801.89,17.258055,2.6950705,0.043799,-0.68176,-0.68741,0.288175,14.502763745258353,0.6330003738403978,60.835,6.653810025677736,1.037153680949924,1.3165360026457442,0.9989909804809896,0.1081605891073384,8.15892196490822,7.441761063035172,0.3892587457545661,-999.0,-999.0,-999.0,2,0.0
204962183,[8],16.517731608375964,359.2879659708303,RGB,4363.255,5.68565,2.399232,0.01832133,0.3446,0.32955,0.051506,11.830930364188589,0.9260005950927699,38.282,4.292350882591014,1.03105939462304,1.8943349920099295,1.245039673362527,0.1911050495626423,12.337417083198394,10.726706139801548,0.7859030446183978,0.6685826813632405,-0.0209770366721032,-2.420897494871779,2,0.0
223575218,[6],0.171294099574653,3.616181344052265,RC,4605.846,6.7465405,2.4370217,0.019576099,0.18078,0.16593,-0.0022439994,13.40976690271403,1.0439996719360103,31.713,3.709633811682675,0.9991423775753197,1.9303746627580325,1.3759930625876915,0.1667864097636953,13.683440437091512,12.2232544165474,0.7140743732783087,0.6196202586023449,-0.0558742620118412,-2.455028139441115,1,0.0
206174325,"[16, 5, 18]",-48.289388485857344,48.88982750560885,RGB,4967.2886,9.285385,3.2472734,0.021772295,0.003073,-0.0079761,0.010011001,10.472157070334713,0.5770006179809588,199.246,14.932984356406063,1.009967723636682,1.823207861541538,1.4555455173934615,0.0569693097898661,5.305379467473256,4.921675632177302,0.0944568138459954,0.6792335813215976,-0.0329884903934111,-2.4796959633091813,1,0.0
229041912,[5],61.6326116397336,289.9176386540722,RC,4965.748,14.487997,2.4357545,0.03620061,-0.69818,-0.71143,0.223585,12.54502728953974,0.5650005340575994,33.595,3.9470955043935327,0.9993235498852956,1.7904705761907762,1.4287449860006711,0.1067109276437842,12.80381637318331,11.87595693354607,0.2978354414184086,0.4571465560245629,-0.124409938332173,-2.180565501225828,2,0.0
211358640,[11],32.417727839598314,217.07130827418243,RGB,4639.4175,6.752099,2.8439493,0.018732546,0.28295,0.27235,0.025395,12.736922616861307,0.6890001296996999,108.006,9.601494972100562,1.0237752408417422,1.6991902316457836,1.224468743593987,0.0590080608317334,6.956490970963641,6.236756563123214,0.1209599393206101,0.8200278214485026,-0.0019845273843476,-2.332037226991299,2,0.0
246425628,[1],-56.460135533475466,82.92053633870238,RGB,4459.416,7.062125,2.0244915,0.025290724,-0.4025,-0.4038,0.105383,10.90658672780176,0.7729997634887695,10.983,1.81385538432736,1.0367761487452534,1.4028334337245472,0.9526505133771772,0.1115881780250503,19.821463984835045,17.422543613498405,0.6876043587876604,0.0,0.0,0.0,1,0.0
251553913,[14],59.607480229917165,318.7175429678458,RGB,4735.2573,16.4418,2.7473164,0.042170756,-0.56022,-0.57344,0.29677498,14.515032000579437,0.6409997940062997,96.699,9.26767260485748,1.0351844980303913,1.4048728089423381,1.0439096125044032,0.0498787382730165,6.684988701083566,6.054932520389544,0.1329715682904294,-999.0,-999.0,-999.0,2,0.0
248200035,[4],-11.884573993420128,173.31299274387752,RC,4930.601,9.576552,2.5613945,0.024244202,-0.23932,-0.24505,0.075365,12.836525352910794,0.8509998321533203,38.713,4.044560780217453,0.9945093857319444,2.485071043757527,1.962000503535592,0.2412734787085326,14.051871066850058,12.987361368384695,0.6290375491827109,0.0,0.0,0.0,1,0.0
212561900,[17],49.75956738574781,321.1711938819381,RC,4871.701,14.912225,2.5034685,0.032890692,-0.14522,-0.14841,0.016062,9.212679138121988,0.5940003395080584,38.844,4.181682218221853,0.9967978032387496,2.1969568306146248,1.703542520941744,0.1498113409515916,13.189913713953986,12.11766957892396,0.460936996976629,0.6844515022248324,-0.0770194858160148,-2.2994483686523624,1,0.0
248875862,[4],59.2398780195247,235.4574476349005,RGB,4787.741,8.501848,2.8529646,0.023562016,-0.19876,-0.20976,0.0296614,9.216659046568623,0.6079998016357484,90.117,8.786062684841339,1.029189818953007,1.407656785671548,1.0634161886735576,0.0364729080093324,6.931674996300137,6.31306636699701,0.0828608962967809,-999.0,-999.0,-999.0,1,0.0
204918755,[15],15.985827834927363,359.4492954042081,RGB,4679.2593,12.95091,2.846469,0.030979374,0.030513,0.022435,0.042984,13.52670298313289,0.7779998779296005,83.339,8.466595512847512,1.0282423653615402,1.2911104546281242,0.942409341681051,0.0626203533598687,6.903204228015247,6.215500659244313,0.165537764756192,-999.0,-999.0,-999.0,1,0.0
251541838,[1],59.462232984247045,317.3700191931981,RGB,5264.306,66.45901,2.3353307,0.120822184,-1.9233,-1.9791,0.441675,14.55926501028215,0.5459995269775,18.575,2.146546277652977,0.9965895708535728,3.4600249843292192,3.0137098650016734,0.7073391630794268,23.936925699441893,22.85997617254635,2.6479480833619022,-999.0,-999.0,-999.0,2,0.0
206101051,[14],-54.3623921697012,51.07070296840671,RC,4864.4478,8.913598,2.4872065,0.023193961,-0.15216,-0.15798,0.022016801,11.494014671899647,0.6110000610351598,34.054,4.100262749596704,0.9985810712515124,1.6014428154830804,1.239002757302987,0.284799036661825,12.02720787978271,11.041254740637196,1.261150762176462,0.7526337604410173,0.0190029488266772,-2.660276921009114,1,0.0
204433876,[12],12.244005136003413,359.6715397342356,RC,4846.8857,18.253223,2.3431356,0.040880892,-0.37827,-0.39164,0.183715,13.582670900855,0.7459993362426989,44.287,4.620445727749169,0.999857322667109,2.1844750278672396,1.68093828241611,0.1311518290650156,12.317670335743204,11.287475081685544,0.2941250154892648,0.0,0.0,0.0,2,0.0
201520290,[17],59.60779469913079,270.2013508571664,RGB,4638.7637,9.213928,2.8006773,0.02607232,-0.12176,-0.12937,0.135075,13.054194102570403,0.6700000762939027,76.526,7.645665928346205,1.0313927602480115,1.5032096661673588,1.0830124548518687,0.0623273697344449,7.773174883772281,6.968453438199472,0.1955042400240522,0.7120256511500628,-0.0364614144885138,-2.379253159214392,2,0.0
211620134,[2],30.598670116995844,211.1654041001484,RGB,4824.8457,8.692315,2.874401,0.023351738,-0.17325,-0.18192,0.040803,11.695698518648175,0.6230001449584499,89.882,8.625270013817502,1.0254295809770058,1.5037691659436245,1.1492561474621998,0.04656416257775,7.173769026393453,6.558823482607064,0.092024381957704,0.0,0.0,0.0,1,0.0
205082498,[11],15.562309348936315,0.8009635809860356,RGB,4575.7173,6.622929,2.5791712,0.019686854,0.16375,0.14042,0.038757,12.489537549167494,0.8420000076294194,31.581,3.84616683803444,1.0294573997857894,1.6497530807705827,1.1644430188818826,0.073696725130849,12.676218040022018,11.286418033856885,0.2620168256287059,0.9078551098333568,-0.0125320886932798,-2.525338684986871,1,0.0
220483091,[10],-54.90427838202236,141.758837791985,RGB,4616.8203,7.4702764,2.5638697,0.02333395,-0.20398,-0.21024,0.191715,9.758194131679861,0.6949996948242196,53.165,5.582032402966992,1.0301593657232908,1.77403356742325,1.2690735883701725,0.1409431466849522,10.13120662877762,9.060861608389136,0.4977887610275128,0.6390676348214626,-0.0083440659315168,-2.2225486928193554,2,0.0
246320084,[6],-58.03652633277031,79.19626946614389,RC,4901.0063,9.781434,2.4928203,0.026257124,-0.41947,-0.42718,0.185525,10.987328679692371,0.5979995727539009,30.071,3.973042909494039,1.0008681020870298,1.2508475463589377,0.9786846765052226,0.0765745483697077,11.31153179905883,10.423195652136302,0.3325994742299712,0.0,0.0,0.0,2,0.0
248112024,[3],-12.561144226232608,173.79801680170567,RC,4901.3286,9.525411,2.4388041,0.024976008,-0.30933,-0.31671,0.053295,12.867266030125244,0.8060007095337305,29.371,4.010231970401747,0.9978849931027512,1.1228765474933915,0.8786446266540597,0.1548550917739602,10.844257076833571,9.992946292342818,0.8068369157397901,-999.0,-999.0,-999.0,1,0.0
246345645,[8],-56.50701497943376,77.16590026197947,RC,4885.6636,9.772591,2.4317768,0.026764596,-0.46399,-0.47628,0.236805,10.987192927717714,0.6240005493163991,29.441,3.6978425434158,1.0004499846377075,1.564291928055231,1.2181861609855291,0.0815974478414092,12.784265726988435,11.761816732564416,0.3734565922911074,0.7323615848768503,-0.1528609798065096,-1.973421997399568,2,0.0
211386875,"[16, 5]",32.842691431948644,216.6948659630868,RGB,4815.663,9.185764,2.9659746,0.022837372,0.051593,0.044688,0.028976,12.781409623820402,0.6380004882812003,122.815,10.820153427646945,1.0175179528915286,1.5490818045898056,1.18050817861321,0.0566961552844919,6.2288035754993905,5.689439952581151,0.1176478259946466,0.4102469060868661,-0.0816581506514397,-2.4321886763016405,1,0.0
205124901,[2],16.741528754256798,0.1424321637802847,RGB,4609.919,7.5225844,2.2514186,0.023862919,-0.25439,-0.25231,0.041764,12.711258105348945,0.9009990692138405,27.673,,,,,,,,,0.0,0.0,0.0,1,2.0
220689100,[1],-51.513374346569215,129.0867531543105,RGB,4633.9404,6.8174624,2.6950421,0.019215368,0.22609,0.21419,-0.00027699955,9.764416732371881,0.6810002326965297,69.316,6.793094509533185,1.0256025681797998,1.7926010362955156,1.2894954829327978,0.1285778168079647,8.919042648604698,7.991536756144747,0.3775527588115889,0.8457484567134035,0.0059150976460821,-2.559497960010673,1,0.0
211725839,[4],31.12681084490573,209.59339337336584,RGB,4888.6465,16.232613,2.1791732,0.040510584,-0.69468,-0.69779,0.107314,14.107755015494845,0.6189994812012003,15.275,2.237501628439108,1.0340110123969657,1.6298363803295177,1.2703911967268218,0.3904640261329274,18.1165109127726,16.672691560034206,1.9962425790142813,-999.0,-999.0,-999.0,1,0.0
211417995,"[5, 18]",31.531341510221104,215.3543155164935,RGB,4787.911,7.7823153,3.123313,0.019967167,0.16561,0.15467,0.017478202,12.788802131841301,0.6169996261596999,136.344,11.685382247160204,1.0159039247978456,1.5580815700318948,1.1771174835464706,0.0392520285539858,5.928847030615396,5.399830387905292,0.0882916523430038,0.0,0.0,0.0,1,0.0
228762599,"[16, 5]",54.49960968377517,302.07960267279657,RGB,4581.135,6.8127418,2.6298728,0.020596549,0.06521,0.055909,0.122708,12.553377242592486,0.6979999542237003,64.066,6.499874932866389,1.0296017110994389,1.688560471205615,1.1939517316842647,0.0855782781438921,9.00404527365628,8.021600958815682,0.2004914010374602,0.7708437509902084,-0.0131871342528238,-2.438064171805127,2,0.0
247498028,[3],-12.595096202943452,179.62544072327768,RC,5010.259,11.917319,2.7630723,0.026042182,-0.090023,-0.094937,0.008952001,12.887719012824874,0.7610006332398012,64.265,5.802011977152183,0.992663239463224,2.6844965049005043,2.171019001134467,0.1586427039187112,11.335412556556516,10.56098092640044,0.3365920028135041,0.5905251368787137,-0.1189397468517069,-2.064342324051314,1,0.0
204325297,[13],12.015426216438389,359.3023896315465,RGB,4633.63,7.1766157,2.7074046,0.020771956,0.078388,0.054211,0.046763003,13.451956604652425,1.0209999084472692,59.027,5.924516830322424,1.026877103556742,1.9133489143801161,1.3762163674839551,0.040687352164732,9.98538690417604,8.946690463616552,0.119755463082828,0.0,0.0,0.0,1,0.0
251621333,[17],60.92321284957433,320.623129146684,RGB,4820.6294,17.506912,2.8365054,0.043240204,-0.63239,-0.63443,0.32753497,14.667328984868442,0.5979995727540004,75.784,8.011664299984186,1.035988086369526,1.2108640636032648,0.9241905517341946,0.0344315522840883,7.010550120363245,6.4067947332204085,0.1118957978066173,-999.0,-999.0,-999.0,2,0.0
