,0,1,2,3,4,5,6,7,8,9
0,4.0,2.0,4.0,7.0,7.0,30.0,119.0,77.0,20.0,5.0
1,13.0,24.0,34.0,59.0,122.0,283.0,1594.0,1899.0,1011.0,159.0
2,0.0,4.0,4.0,3.0,21.0,44.0,306.0,884.0,789.0,168.0
3,0.0,0.0,2.0,0.0,4.0,8.0,66.0,145.0,120.0,17.0
4,0.0,0.0,0.0,0.0,1.0,5.0,12.0,44.0,44.0,3.0
5,0.0,1.0,0.0,1.0,0.0,1.0,5.0,16.0,3.0,1.0
6,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0
7,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
