,0,1,2,3,4,5,6,7,8,9
0,0.0,0.003898635477582846,0.0019193857965451055,0.0,0.02631578947368421,0.5443037974683544,0.5864661654135338,0.3277310924369748,0.46938775510204084,1.0
1,0.003637465898757199,0.004410354745925216,0.0028136378682555446,0.008398197460057353,0.05686345526982977,0.5353658536585366,0.07206652294425624,0.01166115062319555,0.006520134037598682,0.0017349063150589867
2,0.5217391304347826,0.4146341463414634,0.3888888888888889,0.5714285714285714,4.027027027027027,9.16470588235294,0.4709056780854059,0.044075355632449055,0.009756733356297655,0.0011581807652902133
3,inf,inf,inf,inf,inf,inf,6.468085106382978,0.100346687211094,0.007546678810747512,0.001173479366321142
4,,,inf,inf,inf,inf,14.0,0.08036454018227009,0.006452480172066138,0.0
5,,,inf,,inf,inf,inf,0.09947643979057591,0.009122807017543859,0.0013513513513513514
6,,,,,inf,0.2,inf,0.275,0.014218009478672985,0.0
7,,,,inf,inf,inf,inf,0.05263157894736842,0.006097560975609756,0.010869565217391304
8,,,,,,,inf,,0.0,0.0
9,,,,,,,,0.0,0.0,0.0
