,0,1,2,3,4,5,6,7,8,9
0,0.0,0.14,0.26,0.33,0.3,0.3,0.25,0.2,0.2,0.29
1,0.19,0.36,0.54,0.45,0.42,0.4,0.32,0.2,0.16,0.08
2,0.19,0.39,0.46,0.52,0.48,0.45,0.36,0.24,0.17,0.13
3,1.0,0.38,0.51,0.57,0.48,0.47,0.39,0.19,0.16,0.0
4,2.0,0.36,0.51,0.46,0.55,0.4,0.37,0.19,0.07,0.0
5,2.0,0.55,0.29,0.58,0.46,0.43,0.25,0.08,0.03,0.0
6,1.5,0.29,0.41,0.39,0.46,0.31,0.21,0.04,0.0,
7,1.0,0.0,0.28,0.32,0.27,0.17,0.07,0.02,0.0,
8,0.0,1.0,0.36,0.22,0.16,0.1,0.02,0.0,0.0,
9,,1.0,0.31,0.11,0.1,0.05,0.0,0.0,0.0,
