,0,1,2,3,4,5,6,7,8,9
0,,,,0.0,,0.0,0.0,0.0,0.3333333333333333,
1,,,,0.0,0.10273972602739725,0.11272141706924316,0.05137289636846767,0.035807591824189335,0.014357445473089597,0.0031245561709984378
2,,,,inf,0.13953488372093023,0.2340710932260228,0.19486441084713224,0.1259159057603427,0.05715440582053355,0.01055607917059378
3,,,,,0.07971014492753623,0.29868819374369326,0.24281466798810702,0.14029755239161734,0.06358949177510434,0.011100539169045354
4,,,,,0.023529411764705882,0.1910569105691057,0.24451173353520061,0.14615384615384616,0.05839542540287645,0.010453789498693276
5,,,,,0.0,0.06844106463878327,0.14724919093851133,0.1328301886792453,0.06601362862010221,0.01248642779587405
6,,,,,0.0,0.005681818181818182,0.05660377358490566,0.1,0.07710280373831775,0.06349206349206349
7,,,,,0.0,0.0,0.015957446808510637,0.044444444444444446,0.051188299817184646,0.021367521367521368
8,,,,,,0.0,0.0,0.041176470588235294,0.041237113402061855,0.016129032258064516
9,,,,,,0.0,0.0,0.0,0.04878048780487805,0.0
